ID,Product ID,Category,Subcategory,Brand,Product / Label,Style / Age / Flavour,Country / Region,Bottle Size,Size (ml),Notes
8376,1066,Rum / Cane Spirits,Rum,Don Q,Don Q Cristal,Cristal,Puerto Rico,1.75 L,1750,Availability and exact bottle size vary by country and distributor; verify against supplier catalogue.
8377,1067,Rum / Cane Spirits,Rum,Don Q,Don Q Gold,Gold,Puerto Rico,50 ml,50,Availability and exact bottle size vary by country and distributor; verify against supplier catalogue.
8378,1067,Rum / Cane Spirits,Rum,Don Q,Don Q Gold,Gold,Puerto Rico,200 ml,200,Availability and exact bottle size vary by country and distributor; verify against supplier catalogue.
8379,1067,Rum / Cane Spirits,Rum,Don Q,Don Q Gold,Gold,Puerto Rico,375 ml,375,Availability and exact bottle size vary by country and distributor; verify against supplier catalogue.
8380,1067,Rum / Cane Spirits,Rum,Don Q,Don Q Gold,Gold,Puerto Rico,700 ml,700,Availability and exact bottle size vary by country and distributor; verify against supplier catalogue.
8381,1067,Rum / Cane Spirits,Rum,Don Q,Don Q Gold,Gold,Puerto Rico,750 ml,750,Availability and exact bottle size vary by country and distributor; verify against supplier catalogue.
8382,1067,Rum / Cane Spirits,Rum,Don Q,Don Q Gold,Gold,Puerto Rico,1 L,1000,Availability and exact bottle size vary by country and distributor; verify against supplier catalogue.
8383,1067,Rum / Cane Spirits,Rum,Don Q,Don Q Gold,Gold,Puerto Rico,1.75 L,1750,Availability and exact bottle size vary by country and distributor; verify against supplier catalogue.
8384,1068,Rum / Cane Spirits,Rum,Don Q,Don Q Gran Añejo,Gran Añejo,Puerto Rico,50 ml,50,Availability and exact bottle size vary by country and distributor; verify against supplier catalogue.
8385,1068,Rum / Cane Spirits,Rum,Don Q,Don Q Gran Añejo,Gran Añejo,Puerto Rico,200 ml,200,Availability and exact bottle size vary by country and distributor; verify against supplier catalogue.
8386,1068,Rum / Cane Spirits,Rum,Don Q,Don Q Gran Añejo,Gran Añejo,Puerto Rico,375 ml,375,Availability and exact bottle size vary by country and distributor; verify against supplier catalogue.
8387,1068,Rum / Cane Spirits,Rum,Don Q,Don Q Gran Añejo,Gran Añejo,Puerto Rico,700 ml,700,Availability and exact bottle size vary by country and distributor; verify against supplier catalogue.
8388,1068,Rum / Cane Spirits,Rum,Don Q,Don Q Gran Añejo,Gran Añejo,Puerto Rico,750 ml,750,Availability and exact bottle size vary by country and distributor; verify against supplier catalogue.
8389,1068,Rum / Cane Spirits,Rum,Don Q,Don Q Gran Añejo,Gran Añejo,Puerto Rico,1 L,1000,Availability and exact bottle size vary by country and distributor; verify against supplier catalogue.
8390,1068,Rum / Cane Spirits,Rum,Don Q,Don Q Gran Añejo,Gran Añejo,Puerto Rico,1.75 L,1750,Availability and exact bottle size vary by country and distributor; verify against supplier catalogue.
8391,1069,Rum / Cane Spirits,Rum,Don Q,Don Q Passion Fruit,Passion Fruit,Puerto Rico,50 ml,50,Availability and exact bottle size vary by country and distributor; verify against supplier catalogue.
8392,1069,Rum / Cane Spirits,Rum,Don Q,Don Q Passion Fruit,Passion Fruit,Puerto Rico,200 ml,200,Availability and exact bottle size vary by country and distributor; verify against supplier catalogue.
8393,1069,Rum / Cane Spirits,Rum,Don Q,Don Q Passion Fruit,Passion Fruit,Puerto Rico,375 ml,375,Availability and exact bottle size vary by country and distributor; verify against supplier catalogue.
8394,1069,Rum / Cane Spirits,Rum,Don Q,Don Q Passion Fruit,Passion Fruit,Puerto Rico,700 ml,700,Availability and exact bottle size vary by country and distributor; verify against supplier catalogue.
8395,1069,Rum / Cane Spirits,Rum,Don Q,Don Q Passion Fruit,Passion Fruit,Puerto Rico,750 ml,750,Availability and exact bottle size vary by country and distributor; verify against supplier catalogue.
8396,1069,Rum / Cane Spirits,Rum,Don Q,Don Q Passion Fruit,Passion Fruit,Puerto Rico,1 L,1000,Availability and exact bottle size vary by country and distributor; verify against supplier catalogue.
8397,1069,Rum / Cane Spirits,Rum,Don Q,Don Q Passion Fruit,Passion Fruit,Puerto Rico,1.75 L,1750,Availability and exact bottle size vary by country and distributor; verify against supplier catalogue.
8398,1070,Rum / Cane Spirits,Rum,Don Q,Don Q Pineapple,Pineapple,Puerto Rico,50 ml,50,Availability and exact bottle size vary by country and distributor; verify against supplier catalogue.
8399,1070,Rum / Cane Spirits,Rum,Don Q,Don Q Pineapple,Pineapple,Puerto Rico,200 ml,200,Availability and exact bottle size vary by country and distributor; verify against supplier catalogue.
8400,1070,Rum / Cane Spirits,Rum,Don Q,Don Q Pineapple,Pineapple,Puerto Rico,375 ml,375,Availability and exact bottle size vary by country and distributor; verify against supplier catalogue.
8401,1070,Rum / Cane Spirits,Rum,Don Q,Don Q Pineapple,Pineapple,Puerto Rico,700 ml,700,Availability and exact bottle size vary by country and distributor; verify against supplier catalogue.
8402,1070,Rum / Cane Spirits,Rum,Don Q,Don Q Pineapple,Pineapple,Puerto Rico,750 ml,750,Availability and exact bottle size vary by country and distributor; verify against supplier catalogue.
8403,1070,Rum / Cane Spirits,Rum,Don Q,Don Q Pineapple,Pineapple,Puerto Rico,1 L,1000,Availability and exact bottle size vary by country and distributor; verify against supplier catalogue.
8404,1070,Rum / Cane Spirits,Rum,Don Q,Don Q Pineapple,Pineapple,Puerto Rico,1.75 L,1750,Availability and exact bottle size vary by country and distributor; verify against supplier catalogue.
8405,1071,Rum / Cane Spirits,Rum,Don Q,Don Q Reserva 7,Reserva 7,Puerto Rico,50 ml,50,Availability and exact bottle size vary by country and distributor; verify against supplier catalogue.
8406,1071,Rum / Cane Spirits,Rum,Don Q,Don Q Reserva 7,Reserva 7,Puerto Rico,200 ml,200,Availability and exact bottle size vary by country and distributor; verify against supplier catalogue.
8407,1071,Rum / Cane Spirits,Rum,Don Q,Don Q Reserva 7,Reserva 7,Puerto Rico,375 ml,375,Availability and exact bottle size vary by country and distributor; verify against supplier catalogue.
8408,1071,Rum / Cane Spirits,Rum,Don Q,Don Q Reserva 7,Reserva 7,Puerto Rico,700 ml,700,Availability and exact bottle size vary by country and distributor; verify against supplier catalogue.
8409,1071,Rum / Cane Spirits,Rum,Don Q,Don Q Reserva 7,Reserva 7,Puerto Rico,750 ml,750,Availability and exact bottle size vary by country and distributor; verify against supplier catalogue.
8410,1071,Rum / Cane Spirits,Rum,Don Q,Don Q Reserva 7,Reserva 7,Puerto Rico,1 L,1000,Availability and exact bottle size vary by country and distributor; verify against supplier catalogue.
8411,1071,Rum / Cane Spirits,Rum,Don Q,Don Q Reserva 7,Reserva 7,Puerto Rico,1.75 L,1750,Availability and exact bottle size vary by country and distributor; verify against supplier catalogue.
8412,1072,Rum / Cane Spirits,Rum,Doorly's,Doorly's 12 Year,12 Year,Barbados,50 ml,50,Availability and exact bottle size vary by country and distributor; verify against supplier catalogue.
8413,1072,Rum / Cane Spirits,Rum,Doorly's,Doorly's 12 Year,12 Year,Barbados,200 ml,200,Availability and exact bottle size vary by country and distributor; verify against supplier catalogue.
8414,1072,Rum / Cane Spirits,Rum,Doorly's,Doorly's 12 Year,12 Year,Barbados,375 ml,375,Availability and exact bottle size vary by country and distributor; verify against supplier catalogue.
8415,1072,Rum / Cane Spirits,Rum,Doorly's,Doorly's 12 Year,12 Year,Barbados,700 ml,700,Availability and exact bottle size vary by country and distributor; verify against supplier catalogue.
8416,1072,Rum / Cane Spirits,Rum,Doorly's,Doorly's 12 Year,12 Year,Barbados,750 ml,750,Availability and exact bottle size vary by country and distributor; verify against supplier catalogue.
8417,1072,Rum / Cane Spirits,Rum,Doorly's,Doorly's 12 Year,12 Year,Barbados,1 L,1000,Availability and exact bottle size vary by country and distributor; verify against supplier catalogue.
8418,1072,Rum / Cane Spirits,Rum,Doorly's,Doorly's 12 Year,12 Year,Barbados,1.75 L,1750,Availability and exact bottle size vary by country and distributor; verify against supplier catalogue.
8419,1073,Rum / Cane Spirits,Rum,Doorly's,Doorly's 14 Year,14 Year,Barbados,50 ml,50,Availability and exact bottle size vary by country and distributor; verify against supplier catalogue.
8420,1073,Rum / Cane Spirits,Rum,Doorly's,Doorly's 14 Year,14 Year,Barbados,200 ml,200,Availability and exact bottle size vary by country and distributor; verify against supplier catalogue.
8421,1073,Rum / Cane Spirits,Rum,Doorly's,Doorly's 14 Year,14 Year,Barbados,375 ml,375,Availability and exact bottle size vary by country and distributor; verify against supplier catalogue.
8422,1073,Rum / Cane Spirits,Rum,Doorly's,Doorly's 14 Year,14 Year,Barbados,700 ml,700,Availability and exact bottle size vary by country and distributor; verify against supplier catalogue.
8423,1073,Rum / Cane Spirits,Rum,Doorly's,Doorly's 14 Year,14 Year,Barbados,750 ml,750,Availability and exact bottle size vary by country and distributor; verify against supplier catalogue.
8424,1073,Rum / Cane Spirits,Rum,Doorly's,Doorly's 14 Year,14 Year,Barbados,1 L,1000,Availability and exact bottle size vary by country and distributor; verify against supplier catalogue.
8425,1073,Rum / Cane Spirits,Rum,Doorly's,Doorly's 14 Year,14 Year,Barbados,1.75 L,1750,Availability and exact bottle size vary by country and distributor; verify against supplier catalogue.
8426,1074,Rum / Cane Spirits,Rum,Doorly's,Doorly's 3 Year,3 Year,Barbados,50 ml,50,Availability and exact bottle size vary by country and distributor; verify against supplier catalogue.
8427,1074,Rum / Cane Spirits,Rum,Doorly's,Doorly's 3 Year,3 Year,Barbados,200 ml,200,Availability and exact bottle size vary by country and distributor; verify against supplier catalogue.
8428,1074,Rum / Cane Spirits,Rum,Doorly's,Doorly's 3 Year,3 Year,Barbados,375 ml,375,Availability and exact bottle size vary by country and distributor; verify against supplier catalogue.
8429,1074,Rum / Cane Spirits,Rum,Doorly's,Doorly's 3 Year,3 Year,Barbados,700 ml,700,Availability and exact bottle size vary by country and distributor; verify against supplier catalogue.
8430,1074,Rum / Cane Spirits,Rum,Doorly's,Doorly's 3 Year,3 Year,Barbados,750 ml,750,Availability and exact bottle size vary by country and distributor; verify against supplier catalogue.
8431,1074,Rum / Cane Spirits,Rum,Doorly's,Doorly's 3 Year,3 Year,Barbados,1 L,1000,Availability and exact bottle size vary by country and distributor; verify against supplier catalogue.
8432,1074,Rum / Cane Spirits,Rum,Doorly's,Doorly's 3 Year,3 Year,Barbados,1.75 L,1750,Availability and exact bottle size vary by country and distributor; verify against supplier catalogue.
8433,1075,Rum / Cane Spirits,Rum,Doorly's,Doorly's 5 Year,5 Year,Barbados,50 ml,50,Availability and exact bottle size vary by country and distributor; verify against supplier catalogue.
8434,1075,Rum / Cane Spirits,Rum,Doorly's,Doorly's 5 Year,5 Year,Barbados,200 ml,200,Availability and exact bottle size vary by country and distributor; verify against supplier catalogue.
8435,1075,Rum / Cane Spirits,Rum,Doorly's,Doorly's 5 Year,5 Year,Barbados,375 ml,375,Availability and exact bottle size vary by country and distributor; verify against supplier catalogue.
8436,1075,Rum / Cane Spirits,Rum,Doorly's,Doorly's 5 Year,5 Year,Barbados,700 ml,700,Availability and exact bottle size vary by country and distributor; verify against supplier catalogue.
8437,1075,Rum / Cane Spirits,Rum,Doorly's,Doorly's 5 Year,5 Year,Barbados,750 ml,750,Availability and exact bottle size vary by country and distributor; verify against supplier catalogue.
8438,1075,Rum / Cane Spirits,Rum,Doorly's,Doorly's 5 Year,5 Year,Barbados,1 L,1000,Availability and exact bottle size vary by country and distributor; verify against supplier catalogue.
8439,1075,Rum / Cane Spirits,Rum,Doorly's,Doorly's 5 Year,5 Year,Barbados,1.75 L,1750,Availability and exact bottle size vary by country and distributor; verify against supplier catalogue.
8440,1076,Rum / Cane Spirits,Rum,Doorly's,Doorly's 8 Year,8 Year,Barbados,50 ml,50,Availability and exact bottle size vary by country and distributor; verify against supplier catalogue.
8441,1076,Rum / Cane Spirits,Rum,Doorly's,Doorly's 8 Year,8 Year,Barbados,200 ml,200,Availability and exact bottle size vary by country and distributor; verify against supplier catalogue.
8442,1076,Rum / Cane Spirits,Rum,Doorly's,Doorly's 8 Year,8 Year,Barbados,375 ml,375,Availability and exact bottle size vary by country and distributor; verify against supplier catalogue.
8443,1076,Rum / Cane Spirits,Rum,Doorly's,Doorly's 8 Year,8 Year,Barbados,700 ml,700,Availability and exact bottle size vary by country and distributor; verify against supplier catalogue.
8444,1076,Rum / Cane Spirits,Rum,Doorly's,Doorly's 8 Year,8 Year,Barbados,750 ml,750,Availability and exact bottle size vary by country and distributor; verify against supplier catalogue.
8445,1076,Rum / Cane Spirits,Rum,Doorly's,Doorly's 8 Year,8 Year,Barbados,1 L,1000,Availability and exact bottle size vary by country and distributor; verify against supplier catalogue.
8446,1076,Rum / Cane Spirits,Rum,Doorly's,Doorly's 8 Year,8 Year,Barbados,1.75 L,1750,Availability and exact bottle size vary by country and distributor; verify against supplier catalogue.
8447,1077,Rum / Cane Spirits,Rum,Doorly's,Doorly's XO,XO,Barbados,50 ml,50,Availability and exact bottle size vary by country and distributor; verify against supplier catalogue.
8448,1077,Rum / Cane Spirits,Rum,Doorly's,Doorly's XO,XO,Barbados,200 ml,200,Availability and exact bottle size vary by country and distributor; verify against supplier catalogue.
8449,1077,Rum / Cane Spirits,Rum,Doorly's,Doorly's XO,XO,Barbados,375 ml,375,Availability and exact bottle size vary by country and distributor; verify against supplier catalogue.
8450,1077,Rum / Cane Spirits,Rum,Doorly's,Doorly's XO,XO,Barbados,700 ml,700,Availability and exact bottle size vary by country and distributor; verify against supplier catalogue.
8451,1077,Rum / Cane Spirits,Rum,Doorly's,Doorly's XO,XO,Barbados,750 ml,750,Availability and exact bottle size vary by country and distributor; verify against supplier catalogue.
8452,1077,Rum / Cane Spirits,Rum,Doorly's,Doorly's XO,XO,Barbados,1 L,1000,Availability and exact bottle size vary by country and distributor; verify against supplier catalogue.
8453,1077,Rum / Cane Spirits,Rum,Doorly's,Doorly's XO,XO,Barbados,1.75 L,1750,Availability and exact bottle size vary by country and distributor; verify against supplier catalogue.
